car_name,count_CM_CY,pct_CM_CY,cum_YTD_CY,pct_YTD_CY,count_CM_LY,pct_CM_LY,cum_YTD_LY,pct_YTD_LY,chg_CM_YOY,chg_YTD_YOY,yearsel,monthsel,velgfordelt
36. Think,10,"0,1",12,"0,0",1,"0,0",11,"0,0","900,0","9,1",2004.0,6,1
37. Kewet,0,"0,0",10,"0,0",0,"0,0",1,"0,0",,"900,0",2004.0,6,1
38. Morgan,0,"0,0",5,"0,0",1,"0,0",3,"0,0","-100,0","66,7",2004.0,6,1
38. Smart,1,"0,0",5,"0,0",2,"0,0",7,"0,0","-50,0","-28,6",2004.0,6,1
39. Chevrolet US,0,"0,0",3,"0,0",0,"0,0",5,"0,0",,"-40,0",2004.0,6,1
40. Cadillac,2,"0,0",2,"0,0",0,"0,0",0,"0,0",,,2004.0,6,1
41. Aston Martin,1,"0,0",1,"0,0",0,"0,0",1,"0,0",,"0,0",2004.0,6,1
41. Ssangyong,0,"0,0",1,"0,0",0,"0,0",5,"0,0",,"-80,0",2004.0,6,1
42. Dodge,0,"0,0",0,"0,0",0,"0,0",1,"0,0",,"-100,0",2004.0,6,1
42. Lotus,0,"0,0",0,"0,0",0,"0,0",1,"0,0",,"-100,0",2004.0,6,1
TOTALT,9 879,100,54 875,100,9 262,100,55 317,100,"6,7","-0,8",2005.0,6,1
1. Toyota,1 282,"13,0",8 251,"15,0",1 288,"13,9",8 552,"15,5","-0,5","-3,5",2005.0,6,1
2. Volkswagen,1 140,"11,5",6 808,"12,4",1 223,"13,2",7 326,"13,2","-6,8","-7,1",2005.0,6,1
3. Opel,671,"6,8",4 051,"7,4",593,"6,4",3 289,"5,9","13,2","23,2",2005.0,6,1
4. Ford,793,"8,0",3 831,"7,0",706,"7,6",3 733,"6,7","12,3","2,6",2005.0,6,1
5. Peugeot,610,"6,2",3 424,"6,2",650,"7,0",3 947,"7,1","-6,2","-13,3",2005.0,6,1
6. Audi,570,"5,8",3 228,"5,9",403,"4,4",2 400,"4,3","41,4","34,5",2005.0,6,1
7. Volvo,640,"6,5",2 794,"5,1",598,"6,5",3 405,"6,2","7,0","-17,9",2005.0,6,1
8. BMW,337,"3,4",2 017,"3,7",296,"3,2",1 591,"2,9","13,9","26,8",2005.0,6,1
9. Mercedes-Benz,327,"3,3",1 735,"3,2",372,"4,0",1 796,"3,2","-12,1","-3,4",2005.0,6,1
10. Suzuki,269,"2,7",1 703,"3,1",317,"3,4",1 820,"3,3","-15,1","-6,4",2005.0,6,1
11. Subaru,378,"3,8",1 644,"3,0",229,"2,5",1 764,"3,2","65,1","-6,8",2005.0,6,1
12. Skoda,344,"3,5",1 641,"3,0",214,"2,3",1 368,"2,5","60,7","20,0",2005.0,6,1
13. Renault,284,"2,9",1 623,"3,0",287,"3,1",1 627,"2,9","-1,0","-0,2",2005.0,6,1
14. Hyundai,294,"3,0",1 602,"2,9",200,"2,2",1 370,"2,5","47,0","16,9",2005.0,6,1
15. Citroen,246,"2,5",1 573,"2,9",186,"2,0",1 461,"2,6","32,3","7,7",2005.0,6,1
16. Honda,269,"2,7",1 532,"2,8",270,"2,9",1 722,"3,1","-0,4","-11,0",2005.0,6,1
17. Nissan,262,"2,7",1 526,"2,8",369,"4,0",1 815,"3,3","-29,0","-15,9",2005.0,6,1
18. Mazda,362,"3,7",1 516,"2,8",232,"2,5",1 760,"3,2","56,0","-13,9",2005.0,6,1
19. Mitsubishi,214,"2,2",1 233,"2,2",269,"2,9",1 500,"2,7","-20,4","-17,8",2005.0,6,1
20. Saab,194,"2,0",989,"1,8",297,"3,2",1 397,"2,5","-34,7","-29,2",2005.0,6,1
21. Kia,131,"1,3",666,"1,2",39,"0,4",238,"0,4","235,9","179,8",2005.0,6,1
22. Land Rover,71,"0,7",291,"0,5",52,"0,6",304,"0,5","36,5","-4,3",2005.0,6,1
23. Chevrolet,58,"0,6",206,"0,4",0,"0,0",0,"0,0",,,2005.0,6,1
24. Daihatsu,22,"0,2",201,"0,4",26,"0,3",203,"0,4","-15,4","-1,0",2005.0,6,1
25. MINI,21,"0,2",120,"0,2",26,"0,3",114,"0,2","-19,2","5,3",2005.0,6,1
26. Daewoo,4,"0,0",106,"0,2",15,"0,2",139,"0,3","-73,3","-23,7",2005.0,6,1
27. Smart,12,"0,1",92,"0,2",1,"0,0",5,"0,0","1 100,0","1 740,0",2005.0,6,1
28. Chrysler,21,"0,2",81,"0,1",19,"0,2",93,"0,2","10,5","-12,9",2005.0,6,1
29. Alfa Romeo,6,"0,1",57,"0,1",10,"0,1",103,"0,2","-40,0","-44,7",2005.0,6,1
30. Rover,6,"0,1",53,"0,1",15,"0,2",111,"0,2","-60,0","-52,3",2005.0,6,1
31. Jeep,12,"0,1",51,"0,1",1,"0,0",15,"0,0","1 100,0","240,0",2005.0,6,1
32. Jaguar,6,"0,1",50,"0,1",13,"0,1",78,"0,1","-53,8","-35,9",2005.0,6,1
33. Fiat,3,"0,0",46,"0,1",13,"0,1",95,"0,2","-76,9","-51,6",2005.0,6,1
34. Lexus,10,"0,1",25,"0,0",7,"0,1",39,"0,1","42,9","-35,9",2005.0,6,1
34. Seat,3,"0,0",25,"0,0",9,"0,1",58,"0,1","-66,7","-56,9",2005.0,6,1
35. Porsche,0,"0,0",23,"0,0",2,"0,0",23,"0,0","-100,0","0,0",2005.0,6,1
36. Cadillac,2,"0,0",21,"0,0",2,"0,0",2,"0,0","0,0","950,0",2005.0,6,1
37. Morgan,0,"0,0",11,"0,0",0,"0,0",5,"0,0",,"120,0",2005.0,6,1
38. Chevrolet US,3,"0,0",7,"0,0",0,"0,0",3,"0,0",,"133,3",2005.0,6,1
39. Aston Martin,2,"0,0",4,"0,0",1,"0,0",1,"0,0","100,0","300,0",2005.0,6,1
39. MG,0,"0,0",4,"0,0",2,"0,0",22,"0,0","-100,0","-81,8",2005.0,6,1
40. Kewet,0,"0,0",3,"0,0",0,"0,0",10,"0,0",,"-70,0",2005.0,6,1
40. Nilsson,0,"0,0",3,"0,0",0,"0,0",0,"0,0",,,2005.0,6,1
40. Ssangyong,0,"0,0",3,"0,0",0,"0,0",1,"0,0",,"200,0",2005.0,6,1
41. Kewet Buddy,0,"0,0",2,"0,0",0,"0,0",0,"0,0",,,2005.0,6,1
42. Ferrari,0,"0,0",1,"0,0",0,"0,0",0,"0,0",,,2005.0,6,1
42. Lotus,0,"0,0",1,"0,0",0,"0,0",0,"0,0",,,2005.0,6,1
42. Ukjent / ikke oppgitt,0,"0,0",1,"0,0",0,"0,0",0,"0,0",,,2005.0,6,1
43. Think,0,"0,0",0,"0,0",10,"0,1",12,"0,0","-100,0","-100,0",2005.0,6,1
TOTALT,9 538,100,52 925,100,9 879,100,54 875,100,"-3,5","-3,6",2006.0,6,1
1. Toyota,1 417,"14,9",8 144,"15,4",1 282,"13,0",8 251,"15,0","10,5","-1,3",2006.0,6,1
2. Volkswagen,1 405,"14,7",7 330,"13,8",1 140,"11,5",6 808,"12,4","23,2","7,7",2006.0,6,1
3. Peugeot,562,"5,9",3 308,"6,3",610,"6,2",3 424,"6,2","-7,9","-3,4",2006.0,6,1
4. Ford,581,"6,1",3 229,"6,1",793,"8,0",3 831,"7,0","-26,7","-15,7",2006.0,6,1
5. Suzuki,495,"5,2",3 089,"5,8",269,"2,7",1 703,"3,1","84,0","81,4",2006.0,6,1
6. Volvo,548,"5,7",3 088,"5,8",640,"6,5",2 794,"5,1","-14,4","10,5",2006.0,6,1
7. Opel,490,"5,1",2 657,"5,0",671,"6,8",4 051,"7,4","-27,0","-34,4",2006.0,6,1
8. Audi,410,"4,3",2 462,"4,7",570,"5,8",3 228,"5,9","-28,1","-23,7",2006.0,6,1
9. BMW,352,"3,7",2 013,"3,8",337,"3,4",2 017,"3,7","4,5","-0,2",2006.0,6,1
10. Mercedes-Benz,299,"3,1",1 800,"3,4",327,"3,3",1 735,"3,2","-8,6","3,7",2006.0,6,1
11. Skoda,306,"3,2",1 712,"3,2",344,"3,5",1 641,"3,0","-11,0","4,3",2006.0,6,1
12. Honda,277,"2,9",1 682,"3,2",269,"2,7",1 532,"2,8","3,0","9,8",2006.0,6,1
13. Mazda,332,"3,5",1 591,"3,0",362,"3,7",1 516,"2,8","-8,3","4,9",2006.0,6,1
14. Subaru,236,"2,5",1 482,"2,8",378,"3,8",1 644,"3,0","-37,6","-9,9",2006.0,6,1
15. Renault,278,"2,9",1 437,"2,7",284,"2,9",1 623,"3,0","-2,1","-11,5",2006.0,6,1
16. Nissan,334,"3,5",1 257,"2,4",262,"2,7",1 526,"2,8","27,5","-17,6",2006.0,6,1
17. Mitsubishi,197,"2,1",1 241,"2,3",214,"2,2",1 233,"2,2","-7,9","0,6",2006.0,6,1
18. Citroen,205,"2,1",1 175,"2,2",246,"2,5",1 573,"2,9","-16,7","-25,3",2006.0,6,1
19. Saab,229,"2,4",1 116,"2,1",194,"2,0",989,"1,8","18,0","12,8",2006.0,6,1
20. Hyundai,219,"2,3",1 027,"1,9",294,"3,0",1 602,"2,9","-25,5","-35,9",2006.0,6,1
21. Kia,70,"0,7",604,"1,1",131,"1,3",666,"1,2","-46,6","-9,3",2006.0,6,1
22. Daihatsu,104,"1,1",297,"0,6",22,"0,2",201,"0,4","372,7","47,8",2006.0,6,1
23. Chevrolet,42,"0,4",274,"0,5",58,"0,6",206,"0,4","-27,6","33,0",2006.0,6,1
24. Land Rover,59,"0,6",273,"0,5",71,"0,7",291,"0,5","-16,9","-6,2",2006.0,6,1
25. Lexus,12,"0,1",112,"0,2",10,"0,1",25,"0,0","20,0","348,0",2006.0,6,1
26. Alfa Romeo,17,"0,2",95,"0,2",6,"0,1",57,"0,1","183,3","66,7",2006.0,6,1
27. MINI,12,"0,1",91,"0,2",21,"0,2",120,"0,2","-42,9","-24,2",2006.0,6,1
28. Smart,2,"0,0",73,"0,1",12,"0,1",92,"0,2","-83,3","-20,7",2006.0,6,1
29. Jaguar,8,"0,1",49,"0,1",6,"0,1",50,"0,1","33,3","-2,0",2006.0,6,1
30. Chrysler,5,"0,1",45,"0,1",21,"0,2",81,"0,1","-76,2","-44,4",2006.0,6,1
31. Porsche,8,"0,1",33,"0,1",0,"0,0",23,"0,0",,"43,5",2006.0,6,1
32. Fiat,6,"0,1",31,"0,1",3,"0,0",46,"0,1","100,0","-32,6",2006.0,6,1
33. Cadillac,9,"0,1",28,"0,1",2,"0,0",21,"0,0","350,0","33,3",2006.0,6,1
34. Jeep,4,"0,0",21,"0,0",12,"0,1",51,"0,1","-66,7","-58,8",2006.0,6,1
35. Aston Martin,6,"0,1",13,"0,0",2,"0,0",4,"0,0","200,0","225,0",2006.0,6,1
35. Nilsson,0,"0,0",13,"0,0",0,"0,0",3,"0,0",,"333,3",2006.0,6,1
36. Morgan,0,"0,0",8,"0,0",0,"0,0",11,"0,0",,"-27,3",2006.0,6,1
36. Ssangyong,1,"0,0",8,"0,0",0,"0,0",3,"0,0",,"166,7",2006.0,6,1
37. Seat,0,"0,0",5,"0,0",3,"0,0",25,"0,0","-100,0","-80,0",2006.0,6,1
38. Ferrari,1,"0,0",3,"0,0",0,"0,0",1,"0,0",,"200,0",2006.0,6,1
39. Bentley,0,"0,0",2,"0,0",0,"0,0",0,"0,0",,,2006.0,6,1
39. Chevrolet US,0,"0,0",2,"0,0",3,"0,0",7,"0,0","-100,0","-71,4",2006.0,6,1
39. Think,0,"0,0",2,"0,0",0,"0,0",0,"0,0",,,2006.0,6,1
40. Lamborghini,0,"0,0",1,"0,0",0,"0,0",0,"0,0",,,2006.0,6,1
40. Lotus,0,"0,0",1,"0,0",0,"0,0",1,"0,0",,"0,0",2006.0,6,1
40. MG,0,"0,0",1,"0,0",0,"0,0",4,"0,0",,"-75,0",2006.0,6,1
41. Daewoo,0,"0,0",0,"0,0",4,"0,0",106,"0,2","-100,0","-100,0",2006.0,6,1
41. Kewet,0,"0,0",0,"0,0",0,"0,0",3,"0,0",,"-100,0",2006.0,6,1
41. Kewet Buddy,0,"0,0",0,"0,0",0,"0,0",2,"0,0",,"-100,0",2006.0,6,1
41. Rover,0,"0,0",0,"0,0",6,"0,1",53,"0,1","-100,0","-100,0",2006.0,6,1
41. Ukjent / ikke oppgitt,0,"0,0",0,"0,0",0,"0,0",1,"0,0",,"-100,0",2006.0,6,1
TOTALT,11 083,100,65 686,100,9 538,100,52 925,100,"16,2","24,1",2007.0,6,1
1. Toyota,1 620,"14,6",11 388,"17,3",1 417,"14,9",8 144,"15,4","14,3","39,8",2007.0,6,1
2. Volkswagen,1 531,"13,8",10 188,"15,5",1 405,"14,7",7 330,"13,8","9,0","39,0",2007.0,6,1
3. Peugeot,569,"5,1",4 376,"6,7",562,"5,9",3 308,"6,3","1,2","32,3",2007.0,6,1
4. Ford,772,"7,0",4 193,"6,4",581,"6,1",3 229,"6,1","32,9","29,9",2007.0,6,1
5. Volvo,662,"6,0",3 973,"6,0",548,"5,7",3 088,"5,8","20,8","28,7",2007.0,6,1
6. Opel,683,"6,2",3 739,"5,7",490,"5,1",2 657,"5,0","39,4","40,7",2007.0,6,1
7. Audi,498,"4,5",3 463,"5,3",410,"4,3",2 462,"4,7","21,5","40,7",2007.0,6,1
8. Skoda,512,"4,6",3 086,"4,7",306,"3,2",1 712,"3,2","67,3","80,3",2007.0,6,1
9. Honda,624,"5,6",2 673,"4,1",277,"2,9",1 682,"3,2","125,3","58,9",2007.0,6,1
10. Mercedes-Benz,421,"3,8",2 389,"3,6",299,"3,1",1 800,"3,4","40,8","32,7",2007.0,6,1
11. BMW,477,"4,3",2 320,"3,5",352,"3,7",2 013,"3,8","35,5","15,3",2007.0,6,1
12. Suzuki,262,"2,4",1 884,"2,9",495,"5,2",3 089,"5,8","-47,1","-39,0",2007.0,6,1
13. Nissan,364,"3,3",1 662,"2,5",334,"3,5",1 257,"2,4","9,0","32,2",2007.0,6,1
14. Mitsubishi,414,"3,7",1 650,"2,5",197,"2,1",1 241,"2,3","110,2","33,0",2007.0,6,1
15. Mazda,296,"2,7",1 619,"2,5",332,"3,5",1 591,"3,0","-10,8","1,8",2007.0,6,1
16. Citroen,277,"2,5",1 428,"2,2",205,"2,1",1 175,"2,2","35,1","21,5",2007.0,6,1
17. Saab,195,"1,8",1 214,"1,8",229,"2,4",1 116,"2,1","-14,8","8,8",2007.0,6,1
18. Hyundai,204,"1,8",975,"1,5",219,"2,3",1 027,"1,9","-6,8","-5,1",2007.0,6,1
19. Kia,159,"1,4",765,"1,2",70,"0,7",604,"1,1","127,1","26,7",2007.0,6,1
20. Renault,107,"1,0",691,"1,1",278,"2,9",1 437,"2,7","-61,5","-51,9",2007.0,6,1
21. Chevrolet,74,"0,7",325,"0,5",42,"0,4",274,"0,5","76,2","18,6",2007.0,6,1
22. Subaru,65,"0,6",271,"0,4",236,"2,5",1 482,"2,8","-72,5","-81,7",2007.0,6,1
23. Land Rover,47,"0,4",264,"0,4",59,"0,6",273,"0,5","-20,3","-3,3",2007.0,6,1
24. Jeep,68,"0,6",191,"0,3",4,"0,0",21,"0,0","1 600,0","809,5",2007.0,6,1
25. MINI,37,"0,3",184,"0,3",12,"0,1",91,"0,2","208,3","102,2",2007.0,6,1
26. Dodge,23,"0,2",159,"0,2",0,"0,0",0,"0,0",,,2007.0,6,1
27. Daihatsu,37,"0,3",154,"0,2",104,"1,1",297,"0,6","-64,4","-48,1",2007.0,6,1
28. Alfa Romeo,21,"0,2",104,"0,2",17,"0,2",95,"0,2","23,5","9,5",2007.0,6,1
29. Lexus,17,"0,2",102,"0,2",12,"0,1",112,"0,2","41,7","-8,9",2007.0,6,1
30. Fiat,10,"0,1",70,"0,1",6,"0,1",31,"0,1","66,7","125,8",2007.0,6,1
31. Chrysler,5,"0,0",36,"0,1",5,"0,1",45,"0,1","0,0","-20,0",2007.0,6,1
32. Jaguar,8,"0,1",35,"0,1",8,"0,1",49,"0,1","0,0","-28,6",2007.0,6,1
33. Porsche,5,"0,0",32,"0,0",8,"0,1",33,"0,1","-37,5","-3,0",2007.0,6,1
34. Smart,8,"0,1",17,"0,0",2,"0,0",73,"0,1","300,0","-76,7",2007.0,6,1
35. Iveco,0,"0,0",14,"0,0",0,"0,0",0,"0,0",,,2007.0,6,1
36. Ssangyong,5,"0,0",11,"0,0",1,"0,0",8,"0,0","400,0","37,5",2007.0,6,1
37. Nilsson,0,"0,0",9,"0,0",0,"0,0",13,"0,0",,"-30,8",2007.0,6,1
38. Aston Martin,3,"0,0",8,"0,0",6,"0,1",13,"0,0","-50,0","-38,5",2007.0,6,1
38. Cadillac,1,"0,0",8,"0,0",9,"0,1",28,"0,1","-88,9","-71,4",2007.0,6,1
39. Morgan,0,"0,0",6,"0,0",0,"0,0",8,"0,0",,"-25,0",2007.0,6,1
40. Chevrolet US,1,"0,0",4,"0,0",0,"0,0",2,"0,0",,"100,0",2007.0,6,1
41. Think,0,"0,0",3,"0,0",0,"0,0",2,"0,0",,"50,0",2007.0,6,1
42. Ukjent / ikke oppgitt,0,"0,0",2,"0,0",0,"0,0",0,"0,0",,,2007.0,6,1
43. Bentley,1,"0,0",1,"0,0",0,"0,0",2,"0,0",,"-50,0",2007.0,6,1
44. Ferrari,0,"0,0",0,"0,0",1,"0,0",3,"0,0","-100,0","-100,0",2007.0,6,1
44. Lamborghini,0,"0,0",0,"0,0",0,"0,0",1,"0,0",,"-100,0",2007.0,6,1
44. Lotus,0,"0,0",0,"0,0",0,"0,0",1,"0,0",,"-100,0",2007.0,6,1
44. MG,0,"0,0",0,"0,0",0,"0,0",1,"0,0",,"-100,0",2007.0,6,1
44. Seat,0,"0,0",0,"0,0",0,"0,0",5,"0,0",,"-100,0",2007.0,6,1
TOTALT,9 670,100,61 565,100,11 083,100,65 686,100,"-12,7","-6,3",2008.0,6,1
1. Volkswagen,1 182,"12,2",8 873,"14,4",1 531,"13,8",10 188,"15,5","-22,8","-12,9",2008.0,6,1
2. Toyota,1 141,"11,8",8 518,"13,8",1 620,"14,6",11 388,"17,3","-29,6","-25,2",2008.0,6,1
3. Ford,898,"9,3",5 407,"8,8",772,"7,0",4 193,"6,4","16,3","29,0",2008.0,6,1
4. Volvo,672,"6,9",3 962,"6,4",662,"6,0",3 973,"6,0","1,5","-0,3",2008.0,6,1
5. Audi,693,"7,2",3 317,"5,4",498,"4,5",3 463,"5,3","39,2","-4,2",2008.0,6,1
6. Peugeot,427,"4,4",3 240,"5,3",569,"5,1",4 376,"6,7","-25,0","-26,0",2008.0,6,1
7. Nissan,476,"4,9",2 944,"4,8",364,"3,3",1 662,"2,5","30,8","77,1",2008.0,6,1
8. BMW,593,"6,1",2 848,"4,6",477,"4,3",2 320,"3,5","24,3","22,8",2008.0,6,1
9. Skoda,370,"3,8",2 614,"4,2",512,"4,6",3 086,"4,7","-27,7","-15,3",2008.0,6,1
10. Mitsubishi,283,"2,9",2 542,"4,1",414,"3,7",1 650,"2,5","-31,6","54,1",2008.0,6,1
11. Opel,399,"4,1",2 275,"3,7",683,"6,2",3 739,"5,7","-41,6","-39,2",2008.0,6,1
12. Honda,337,"3,5",2 250,"3,7",624,"5,6",2 673,"4,1","-46,0","-15,8",2008.0,6,1
13. Mercedes-Benz,329,"3,4",2 109,"3,4",421,"3,8",2 389,"3,6","-21,9","-11,7",2008.0,6,1
14. Mazda,346,"3,6",2 107,"3,4",296,"2,7",1 619,"2,5","16,9","30,1",2008.0,6,1
15. Suzuki,264,"2,7",1 914,"3,1",262,"2,4",1 884,"2,9","0,8","1,6",2008.0,6,1
16. Subaru,217,"2,2",1 133,"1,8",65,"0,6",271,"0,4","233,8","318,1",2008.0,6,1
17. Citroen,253,"2,6",1 039,"1,7",277,"2,5",1 428,"2,2","-8,7","-27,2",2008.0,6,1
18. Hyundai,150,"1,6",892,"1,4",204,"1,8",975,"1,5","-26,5","-8,5",2008.0,6,1
19. Saab,170,"1,8",875,"1,4",195,"1,8",1 214,"1,8","-12,8","-27,9",2008.0,6,1
20. Kia,107,"1,1",664,"1,1",159,"1,4",765,"1,2","-32,7","-13,2",2008.0,6,1
21. Renault,62,"0,6",400,"0,6",107,"1,0",691,"1,1","-42,1","-42,1",2008.0,6,1
22. Fiat,67,"0,7",271,"0,4",10,"0,1",70,"0,1","570,0","287,1",2008.0,6,1
23. MINI,35,"0,4",225,"0,4",37,"0,3",184,"0,3","-5,4","22,3",2008.0,6,1
24. Chevrolet,28,"0,3",187,"0,3",74,"0,7",325,"0,5","-62,2","-42,5",2008.0,6,1
25. Jeep,19,"0,2",177,"0,3",68,"0,6",191,"0,3","-72,1","-7,3",2008.0,6,1
26. Daihatsu,19,"0,2",142,"0,2",37,"0,3",154,"0,2","-48,6","-7,8",2008.0,6,1
27. Dodge,40,"0,4",125,"0,2",23,"0,2",159,"0,2","73,9","-21,4",2008.0,6,1
28. Land Rover,19,"0,2",123,"0,2",47,"0,4",264,"0,4","-59,6","-53,4",2008.0,6,1
29. Lexus,18,"0,2",105,"0,2",17,"0,2",102,"0,2","5,9","2,9",2008.0,6,1
30. Jaguar,16,"0,2",76,"0,1",8,"0,1",35,"0,1","100,0","117,1",2008.0,6,1
31. Alfa Romeo,11,"0,1",55,"0,1",21,"0,2",104,"0,2","-47,6","-47,1",2008.0,6,1
32. Chrysler,3,"0,0",26,"0,0",5,"0,0",36,"0,1","-40,0","-27,8",2008.0,6,1
32. Iveco,6,"0,1",26,"0,0",0,"0,0",14,"0,0",,"85,7",2008.0,6,1
33. Smart,4,"0,0",25,"0,0",8,"0,1",17,"0,0","-50,0","47,1",2008.0,6,1
34. Porsche,3,"0,0",17,"0,0",5,"0,0",32,"0,0","-40,0","-46,9",2008.0,6,1
35. Nilsson,0,"0,0",14,"0,0",0,"0,0",9,"0,0",,"55,6",2008.0,6,1
36. Morgan,1,"0,0",10,"0,0",0,"0,0",6,"0,0",,"66,7",2008.0,6,1
36. Think,6,"0,1",10,"0,0",0,"0,0",3,"0,0",,"233,3",2008.0,6,1
37. Ssangyong,2,"0,0",8,"0,0",5,"0,0",11,"0,0","-60,0","-27,3",2008.0,6,1
38. Aston Martin,2,"0,0",5,"0,0",3,"0,0",8,"0,0","-33,3","-37,5",2008.0,6,1
39. Cadillac,2,"0,0",4,"0,0",1,"0,0",8,"0,0","100,0","-50,0",2008.0,6,1
39. Maserati,0,"0,0",4,"0,0",0,"0,0",0,"0,0",,,2008.0,6,1
40. Ferrari,0,"0,0",3,"0,0",0,"0,0",0,"0,0",,,2008.0,6,1
41. Bentley,0,"0,0",1,"0,0",1,"0,0",1,"0,0","-100,0","0,0",2008.0,6,1
41. Isuzu,0,"0,0",1,"0,0",0,"0,0",0,"0,0",,,2008.0,6,1
41. Koenigsegg,0,"0,0",1,"0,0",0,"0,0",0,"0,0",,,2008.0,6,1
41. Lancia,0,"0,0",1,"0,0",0,"0,0",0,"0,0",,,2008.0,6,1
42. Chevrolet US,0,"0,0",0,"0,0",1,"0,0",4,"0,0","-100,0","-100,0",2008.0,6,1
42. Ukjent / ikke oppgitt,0,"0,0",0,"0,0",0,"0,0",2,"0,0",,"-100,0",2008.0,6,1
TOTALT,7 581,100,41 747,100,9 670,100,61 565,100,"-21,6","-32,2",2009.0,6,1
1. Volkswagen,965,"12,7",5 821,"13,9",1 182,"12,2",8 873,"14,4","-18,4","-34,4",2009.0,6,1
2. Toyota,888,"11,7",5 797,"13,9",1 141,"11,8",8 518,"13,8","-22,2","-31,9",2009.0,6,1
3. Ford,845,"11,1",3 872,"9,3",898,"9,3",5 407,"8,8","-5,9","-28,4",2009.0,6,1
4. Volvo,590,"7,8",2 391,"5,7",672,"6,9",3 962,"6,4","-12,2","-39,7",2009.0,6,1
5. Audi,488,"6,4",2 162,"5,2",693,"7,2",3 317,"5,4","-29,6","-34,8",2009.0,6,1
6. Opel,432,"5,7",2 159,"5,2",399,"4,1",2 275,"3,7","8,3","-5,1",2009.0,6,1
7. Peugeot,308,"4,1",2 098,"5,0",427,"4,4",3 240,"5,3","-27,9","-35,2",2009.0,6,1
8. Skoda,280,"3,7",1 932,"4,6",370,"3,8",2 614,"4,2","-24,3","-26,1",2009.0,6,1
9. BMW,383,"5,1",1 831,"4,4",593,"6,1",2 848,"4,6","-35,4","-35,7",2009.0,6,1
10. Honda,226,"3,0",1 720,"4,1",337,"3,5",2 250,"3,7","-32,9","-23,6",2009.0,6,1
11. Mazda,314,"4,1",1 548,"3,7",346,"3,6",2 107,"3,4","-9,2","-26,5",2009.0,6,1
12. Hyundai,257,"3,4",1 485,"3,6",150,"1,6",892,"1,4","71,3","66,5",2009.0,6,1
13. Nissan,267,"3,5",1 479,"3,5",476,"4,9",2 944,"4,8","-43,9","-49,8",2009.0,6,1
14. Mercedes-Benz,322,"4,2",1 348,"3,2",329,"3,4",2 109,"3,4","-2,1","-36,1",2009.0,6,1
15. Subaru,229,"3,0",1 250,"3,0",217,"2,2",1 133,"1,8","5,5","10,3",2009.0,6,1
16. Mitsubishi,147,"1,9",1 065,"2,6",283,"2,9",2 542,"4,1","-48,1","-58,1",2009.0,6,1
17. Citroen,172,"2,3",922,"2,2",253,"2,6",1 039,"1,7","-32,0","-11,3",2009.0,6,1
18. Suzuki,119,"1,6",796,"1,9",264,"2,7",1 914,"3,1","-54,9","-58,4",2009.0,6,1
19. Renault,61,"0,8",379,"0,9",62,"0,6",400,"0,6","-1,6","-5,3",2009.0,6,1
20. Fiat,83,"1,1",368,"0,9",67,"0,7",271,"0,4","23,9","35,8",2009.0,6,1
21. Kia,51,"0,7",269,"0,6",107,"1,1",664,"1,1","-52,3","-59,5",2009.0,6,1
22. Saab,30,"0,4",222,"0,5",170,"1,8",875,"1,4","-82,4","-74,6",2009.0,6,1
23. MINI,25,"0,3",124,"0,3",35,"0,4",225,"0,4","-28,6","-44,9",2009.0,6,1
24. Dodge,24,"0,3",120,"0,3",40,"0,4",125,"0,2","-40,0","-4,0",2009.0,6,1
25. Lexus,6,"0,1",90,"0,2",18,"0,2",105,"0,2","-66,7","-14,3",2009.0,6,1
26. Chevrolet,15,"0,2",88,"0,2",28,"0,3",187,"0,3","-46,4","-52,9",2009.0,6,1
27. Jeep,9,"0,1",78,"0,2",19,"0,2",177,"0,3","-52,6","-55,9",2009.0,6,1
28. Think,2,"0,0",75,"0,2",6,"0,1",10,"0,0","-66,7","650,0",2009.0,6,1
29. Land Rover,2,"0,0",57,"0,1",19,"0,2",123,"0,2","-89,5","-53,7",2009.0,6,1
30. Smart,6,"0,1",43,"0,1",4,"0,0",25,"0,0","50,0","72,0",2009.0,6,1
31. Alfa Romeo,7,"0,1",34,"0,1",11,"0,1",55,"0,1","-36,4","-38,2",2009.0,6,1
32. Jaguar,7,"0,1",28,"0,1",16,"0,2",76,"0,1","-56,3","-63,2",2009.0,6,1
33. Daihatsu,4,"0,1",26,"0,1",19,"0,2",142,"0,2","-78,9","-81,7",2009.0,6,1
34. Nilsson,6,"0,1",21,"0,1",0,"0,0",14,"0,0",,"50,0",2009.0,6,1
35. Chrysler,5,"0,1",18,"0,0",3,"0,0",26,"0,0","66,7","-30,8",2009.0,6,1
36. Porsche,5,"0,1",14,"0,0",3,"0,0",17,"0,0","66,7","-17,6",2009.0,6,1
37. Isuzu,0,"0,0",6,"0,0",0,"0,0",1,"0,0",,"500,0",2009.0,6,1
38. Morgan,0,"0,0",5,"0,0",1,"0,0",10,"0,0","-100,0","-50,0",2009.0,6,1
39. Ssangyong,0,"0,0",3,"0,0",2,"0,0",8,"0,0","-100,0","-62,5",2009.0,6,1
40. Cadillac,0,"0,0",2,"0,0",2,"0,0",4,"0,0","-100,0","-50,0",2009.0,6,1
41. Ferrari,1,"0,0",1,"0,0",0,"0,0",3,"0,0",,"-66,7",2009.0,6,1
